EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
770933,ALLEGHENY CO.,BOYCE,06/20/2018,1940,Flash Flood, , ,0,1,10000000,100000,PA,EST-5, ,128458,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,E,2,WNW,LIBRARY,40.319,-80.0756,40.309,-80.0611,"The 911 Call Center has reported that a number of roads in southern Bethel Park have been flooded and/or impassable. This roads include: Glendale Drive, Logan Road, O'Neill Drive, Dashwood Drive (vehicle was stuck in water). Water entered the Trolley Stop Inn restaurant, cars in the parking lot were submerged (some floating); customers had to be rescued from the building. Local newspaper reports say at least 400 homes have been damaged and two homes were damaged so severely that they became uninhabitable.  There was 1 direct injury; a young man was sucked into a storm drain while helping others trapped in the flood. He received a few bruises for this incident.","Heavy rain with little, if any, lightning moved along a stationary front in a tropical environment.  Moisture was plentiful, with precipitable water values of over 2 inches.  Rainfall totals reached levels that were 350% of flash flood guidance, with 1-hour rainfall totals approaching levels that were 350% above guidance and had a 0.5% annual occurrence probability.  Allegheny County activated their EOC due to the flooding and severe weather. Numerous flooding incidents were reported, and approximately 66 water rescues were needed throughout the county. Flooding damaged a number of basement foundations. Bethel Park partially activated their EOC for massive flooding.  Here, water rescues occurred in the area of the Trolley Stop Inn, with 27 persons requiring rescue. Water rescues were conducted from Scott Township to Bridgeville Borough. One female was killed in Bridgeville Borough. She left her trapped car and was swept away by flood waters. Bethel Park submitted a municipal disaster declaration. ||In Westmoreland County, flash floods and heavy rains occurred throughout the Ligonier Borough, Ligonier Township, Cook Township areas of the of the Loyalhanna and Mill Creek watershed in Westmoreland County causing localized flooding, road closures, wires down, and requiring multiple water rescues to be conducted of individuals in vehicles in flooded roadways. The Ligonier Valley area in eastern Westmoreland County was especially hard hit by flooded roadways that necessitated water rescues. The Westmoreland County EOC was activated for the flooding.  The Johnstown, Cambria County Fire Department Swift Water Rescue Team was dispatched to assist in Ligonier Township.  Several areas in the county experienced heavy basement flooding and Cook Township had first floor flooding of a residence on Green Hollow Lane that required three occupants to be rescued from a rooftop. Four adults, two children, and one dog were evacuated from two other residences. Residential flooding occurred in the area of Snowman Lane and Blouch Lane that required a water rescue of one resident.",247
771045,ALLEGHENY CO.,CRAFTON,06/20/2018,1945,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,128458,C,3,PBZ,0,0,NWS Employee, , , ,1,E,1,E,CRAFTON,40.43,-80.01,40.43,-80.01,"A NWS Employee measured 2.98 inches between 8:45pm and 10:30pm.","Heavy rain with little, if any, lightning moved along a stationary front in a tropical environment.  Moisture was plentiful, with precipitable water values of over 2 inches.  Rainfall totals reached levels that were 350% of flash flood guidance, with 1-hour rainfall totals approaching levels that were 350% above guidance and had a 0.5% annual occurrence probability.  Allegheny County activated their EOC due to the flooding and severe weather. Numerous flooding incidents were reported, and approximately 66 water rescues were needed throughout the county. Flooding damaged a number of basement foundations. Bethel Park partially activated their EOC for massive flooding.  Here, water rescues occurred in the area of the Trolley Stop Inn, with 27 persons requiring rescue. Water rescues were conducted from Scott Township to Bridgeville Borough. One female was killed in Bridgeville Borough. She left her trapped car and was swept away by flood waters. Bethel Park submitted a municipal disaster declaration. ||In Westmoreland County, flash floods and heavy rains occurred throughout the Ligonier Borough, Ligonier Township, Cook Township areas of the of the Loyalhanna and Mill Creek watershed in Westmoreland County causing localized flooding, road closures, wires down, and requiring multiple water rescues to be conducted of individuals in vehicles in flooded roadways. The Ligonier Valley area in eastern Westmoreland County was especially hard hit by flooded roadways that necessitated water rescues. The Westmoreland County EOC was activated for the flooding.  The Johnstown, Cambria County Fire Department Swift Water Rescue Team was dispatched to assist in Ligonier Township.  Several areas in the county experienced heavy basement flooding and Cook Township had first floor flooding of a residence on Green Hollow Lane that required three occupants to be rescued from a rooftop. Four adults, two children, and one dog were evacuated from two other residences. Residential flooding occurred in the area of Snowman Lane and Blouch Lane that required a water rescue of one resident.",248
770963,ALLEGHENY CO.,CLIFTON,06/20/2018,2015,Flash Flood, , ,0,0,0,0,PA,EST-5, ,128458,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,ENE,1,ENE,CLIFTON,40.34,-80.08,40.3342,-80.0773,"The 911 Call Center reported that a female became trapped in her car on McLaughlin Run Road. She got out of her vehicle and attempted to walk home, however she was swept away by the flood waters of McLaughlin Run and carried about 2 miles downstream. Her body was found the next morning. A number of small bridges were destroyed along McLaughlin Run Road and near McMillian Road. Parked cars were sweep downstream along McLaughlin Run and were destroyed. An Outback Steakhouse had severe water damage. A state of emergency was declared in Upper St. Clair; Allegheny County officials had at least 66 swift water rescues (CBS Pittsburgh).","Heavy rain with little, if any, lightning moved along a stationary front in a tropical environment.  Moisture was plentiful, with precipitable water values of over 2 inches.  Rainfall totals reached levels that were 350% of flash flood guidance, with 1-hour rainfall totals approaching levels that were 350% above guidance and had a 0.5% annual occurrence probability.  Allegheny County activated their EOC due to the flooding and severe weather. Numerous flooding incidents were reported, and approximately 66 water rescues were needed throughout the county. Flooding damaged a number of basement foundations. Bethel Park partially activated their EOC for massive flooding.  Here, water rescues occurred in the area of the Trolley Stop Inn, with 27 persons requiring rescue. Water rescues were conducted from Scott Township to Bridgeville Borough. One female was killed in Bridgeville Borough. She left her trapped car and was swept away by flood waters. Bethel Park submitted a municipal disaster declaration. ||In Westmoreland County, flash floods and heavy rains occurred throughout the Ligonier Borough, Ligonier Township, Cook Township areas of the of the Loyalhanna and Mill Creek watershed in Westmoreland County causing localized flooding, road closures, wires down, and requiring multiple water rescues to be conducted of individuals in vehicles in flooded roadways. The Ligonier Valley area in eastern Westmoreland County was especially hard hit by flooded roadways that necessitated water rescues. The Westmoreland County EOC was activated for the flooding.  The Johnstown, Cambria County Fire Department Swift Water Rescue Team was dispatched to assist in Ligonier Township.  Several areas in the county experienced heavy basement flooding and Cook Township had first floor flooding of a residence on Green Hollow Lane that required three occupants to be rescued from a rooftop. Four adults, two children, and one dog were evacuated from two other residences. Residential flooding occurred in the area of Snowman Lane and Blouch Lane that required a water rescue of one resident.",249
771047,ALLEGHENY CO.,WHITEHALL,06/20/2018,2030,Flash Flood, , ,0,0,10000,0,PA,EST-5, ,128458,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,0,ESE,1,SE,WHITEHALL,40.3466,-79.9626,40.3426,-79.9629,"The 911 Call Center reported 2400 Block of Lebanon Church Road had a vehicle stuck in flood waters.","Heavy rain with little, if any, lightning moved along a stationary front in a tropical environment.  Moisture was plentiful, with precipitable water values of over 2 inches.  Rainfall totals reached levels that were 350% of flash flood guidance, with 1-hour rainfall totals approaching levels that were 350% above guidance and had a 0.5% annual occurrence probability.  Allegheny County activated their EOC due to the flooding and severe weather. Numerous flooding incidents were reported, and approximately 66 water rescues were needed throughout the county. Flooding damaged a number of basement foundations. Bethel Park partially activated their EOC for massive flooding.  Here, water rescues occurred in the area of the Trolley Stop Inn, with 27 persons requiring rescue. Water rescues were conducted from Scott Township to Bridgeville Borough. One female was killed in Bridgeville Borough. She left her trapped car and was swept away by flood waters. Bethel Park submitted a municipal disaster declaration. ||In Westmoreland County, flash floods and heavy rains occurred throughout the Ligonier Borough, Ligonier Township, Cook Township areas of the of the Loyalhanna and Mill Creek watershed in Westmoreland County causing localized flooding, road closures, wires down, and requiring multiple water rescues to be conducted of individuals in vehicles in flooded roadways. The Ligonier Valley area in eastern Westmoreland County was especially hard hit by flooded roadways that necessitated water rescues. The Westmoreland County EOC was activated for the flooding.  The Johnstown, Cambria County Fire Department Swift Water Rescue Team was dispatched to assist in Ligonier Township.  Several areas in the county experienced heavy basement flooding and Cook Township had first floor flooding of a residence on Green Hollow Lane that required three occupants to be rescued from a rooftop. Four adults, two children, and one dog were evacuated from two other residences. Residential flooding occurred in the area of Snowman Lane and Blouch Lane that required a water rescue of one resident.",250
772437,ALLEGHENY CO.,HARMERVILLE,07/02/2018,1825,Flash Flood, , ,0,0,1300000,100000,PA,EST-5, ,128625,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,NW,1,NW,SANDY CREEK,40.5458,-79.8683,40.4899,-79.8629,"The 911 Call Center reported flooded intersection near Squaw Run Road/Field Club Road and at the intersection Fairview Road and Old Mill Road. An emergency manager also reported rushing water near Woodland Farms Road. Fox Chapel Stone Supply INC worker says the store took on 2 ft of water (WPXI reported). Aspinwall declared a state of emergency. The O'Hara Township manager reported that some homes may be total losses; said total infrastructure losses in the township added up to $1.3 million.","A line of thunderstorms developed east of Cleveland from a breeze off of Lake Erie near 17Z. Areas south and east of the line gave way to more storms as outflow boundaries converged. With high PWAT values (near 1.90) flash flooding became an issue with training storms. |Wet microbursts were also a concern with DCAPE values near 500kjg-1. The Weather Prediction Center had our region under a slight risk for excessive rainfall.",251
772438,ALLEGHENY CO.,SHARPSBURG,07/02/2018,1829,Flash Flood, , ,0,0,5000,1000,PA,EST-5, ,128625,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,W,2,E,ETNA,40.5,-79.91,40.5018,-79.9411,"The 911 Call Center reported flooding on Route 28 near Highland Park Bridge, the intersection of Delafield Road and Eton Drive, and the bottom of Washington Blvd. The county emergency manager also reported flooding near 6th street and Penn Street in Sharpsburg.","A line of thunderstorms developed east of Cleveland from a breeze off of Lake Erie near 17Z. Areas south and east of the line gave way to more storms as outflow boundaries converged. With high PWAT values (near 1.90) flash flooding became an issue with training storms. |Wet microbursts were also a concern with DCAPE values near 500kjg-1. The Weather Prediction Center had our region under a slight risk for excessive rainfall.",252
771567,ALLEGHENY CO.,SEWICKLEY,07/02/2018,1900,Flash Flood, , ,0,0,500,500,PA,EST-5, ,128625,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,SW,1,NE,STOOPS FERRY,40.54,-80.19,40.5364,-80.1889,"The local Emergency Manager reported flooding at Chadwick and Ferry Street.","A line of thunderstorms developed east of Cleveland from a breeze off of Lake Erie near 17Z. Areas south and east of the line gave way to more storms as outflow boundaries converged. With high PWAT values (near 1.90) flash flooding became an issue with training storms. |Wet microbursts were also a concern with DCAPE values near 500kjg-1. The Weather Prediction Center had our region under a slight risk for excessive rainfall.",253
772455,ALLEGHENY CO.,ETNA,07/04/2018,1905,Thunderstorm Wind,55.00, ,0,0,0,0,PA,EST-5,EG,128788,C,3,PBZ,0,0,911 Call Center, , , ,2,E,2,E,ETNA,40.5,-79.94,40.5,-79.94,"The 911 Call Center reported trees down near Route 28 at the Sharpsburg Exit. A old garage also collapsed into a roadway on Kittanning Street.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",254
772457,ALLEGHENY CO.,CHERRY CITY,07/04/2018,1906,Thunderstorm Wind,55.00, ,0,0,0,0,PA,EST-5,EG,128788,C,3,PBZ,0,0,911 Call Center, , , ,2,E,2,E,CHERRY CITY,40.48,-79.94,40.48,-79.94,"The 911 Call Center reported tree blocking 57th Street at Duncan Street.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",255
772460,ALLEGHENY CO.,OPTION,07/04/2018,1908,Thunderstorm Wind,55.00, ,0,0,0,0,PA,EST-5,EG,128788,C,3,PBZ,0,0,911 Call Center, , , ,2,S,2,S,OPTION,40.4,-79.98,40.4,-79.98,"A 911 Call Center reported that a tree was blocking the road at Wagner and Becks Run Road.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",256
772461,ALLEGHENY CO.,ASPINWALL,07/04/2018,1908,Thunderstorm Wind,55.00, ,0,0,0,0,PA,EST-5,EG,128788,C,3,PBZ,0,0,911 Call Center, , , ,1,N,1,N,ASPINWALL,40.49,-79.88,40.49,-79.88,"The 911 Call Center reported that a tree was blocking the ramp near Chapel Road at North Margery Drive.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",257
772467,ALLEGHENY CO.,MILLTOWN,07/04/2018,1909,Thunderstorm Wind,55.00, ,0,0,0,0,PA,EST-5,EG,128788,C,3,PBZ,0,0,911 Call Center, , , ,1,SE,1,SE,MILLTOWN,40.49,-79.79,40.49,-79.79,"The 911 Call Center reported a large tree fell on a vehicle along Hulton Rd in Unity. There was also a tree blocking a roadway at Repp Rd and Milltown Road.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",258
772459,ALLEGHENY CO.,ASPINWALL,07/04/2018,1925,Thunderstorm Wind,55.00, ,0,0,0,0,PA,EST-5,EG,128788,C,3,PBZ,0,0,Social Media, , , ,2,WSW,2,WSW,ASPINWALL,40.47,-79.92,40.47,-79.92,"A large tree was reported down in Highland Park on Wellesley on social media.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",259
772462,ALLEGHENY CO.,SHARPSBURG,07/04/2018,2000,Flash Flood, , ,0,0,5000,1000,PA,EST-5, ,128788,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,S,1,SSE,SHARPSBURG,40.49,-79.9,40.4879,-79.895,"A local emergency manager reported that Washington Blvd was closed in both directions due to flooding at Allegheny River Blvd and Negley Run. The north side of the river, in Aspinwall, there was flooding at Delafield Ave (report via social media).","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",260
772465,ALLEGHENY CO.,SANDY CREEK,07/04/2018,2010,Flash Flood, , ,0,0,10000,1000,PA,EST-5, ,128788,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,W,0,NNE,SANDY CREEK,40.48,-79.86,40.4816,-79.8486,"The 911 Call Center reported that vehicles were stuck in flooded roadway at Allegheny River Blvd and Sandy Creek Road.","The Pittsburgh region continued to sit under an upper level ridge while tropical moisture lingered in the Northeast U.S. Sufficient instability allowed for a few strong storms to develop, causing tree damage. Localized flooding was the main concern due to a static atmosphere with light flow.",261
772505,ALLEGHENY CO.,HIGHCLIFF,07/05/2018,600,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,128797,C,3,PBZ,0,0,Trained Spotter, , , ,1,NE,1,NE,HIGHCLIFF,40.53,-80.02,40.53,-80.02,"Trained spotter received 1.80 inches of rain in 2 hours.","A very moist and unstable airmass lead to thunderstorms in the northeast ahead of a cold front. PWAT values continued to be high; the PBZ 12Z sounding measured 2.04 inches (this was noted to be the top 5 reading for PWAT of all time). Localized flooding continued to be the concern as the region has already had a number of rainy days prior. A Flash Flood Watch was issued by the office.",262
772510,ALLEGHENY CO.,HIGHCLIFF,07/05/2018,600,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,128797,C,3,PBZ,0,0,Trained Spotter, , , ,1,NE,1,NE,HIGHCLIFF,40.53,-80.02,40.53,-80.02,"Trained spotter measured 2.27 inches since 6am.","A very moist and unstable airmass lead to thunderstorms in the northeast ahead of a cold front. PWAT values continued to be high; the PBZ 12Z sounding measured 2.04 inches (this was noted to be the top 5 reading for PWAT of all time). Localized flooding continued to be the concern as the region has already had a number of rainy days prior. A Flash Flood Watch was issued by the office.",263
772513,ALLEGHENY CO.,SHALECREST,07/05/2018,620,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,128797,C,3,PBZ,0,0,Public, , , ,1,E,1,E,SHALECREST,40.52,-79.96,40.52,-79.96,"A citizen reported 2.19 inches has fallen since 6am.","A very moist and unstable airmass lead to thunderstorms in the northeast ahead of a cold front. PWAT values continued to be high; the PBZ 12Z sounding measured 2.04 inches (this was noted to be the top 5 reading for PWAT of all time). Localized flooding continued to be the concern as the region has already had a number of rainy days prior. A Flash Flood Watch was issued by the office.",264
772504,ALLEGHENY CO.,BERKLEY HILLS,07/05/2018,815,Flash Flood, , ,0,0,500000,5000,PA,EST-5, ,128797,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,SW,0,ESE,CHERRY CITY,40.51,-79.99,40.4785,-79.9652,"The 911 Call Center reported that a Port Authority bus with passengers was taking on water and disable at Thompson Run Road. Swift water team dispatched at Thompson and Evergeen Road. Spring Garden Ave flooded at Wilson Road in Northview Heights; vehicle stranded. Residence were flooded at 11 Sedgwick Street. Six people were stranded on the 2nd floor.","A very moist and unstable airmass lead to thunderstorms in the northeast ahead of a cold front. PWAT values continued to be high; the PBZ 12Z sounding measured 2.04 inches (this was noted to be the top 5 reading for PWAT of all time). Localized flooding continued to be the concern as the region has already had a number of rainy days prior. A Flash Flood Watch was issued by the office.",265
773811,ALLEGHENY CO.,HILLDALE,07/15/2018,1445,Thunderstorm Wind,50.00, ,0,0,0,0,PA,EST-5,EG,129100,C,3,PBZ,0,0,NWS Employee, , , ,1,ESE,1,ESE,HILLDALE,40.24,-79.86,40.24,-79.86,"A NWS Employee reported that a 2 foot maple tree in diameter snapped in half.","Thunderstorms generated as a shortwave trough sagged into our region. Despite little wind shear, damaging winds could be generated with mixing of dry air. Static air flow continues to create flooding potential as tropical moisture lingered.",266
773808,ALLEGHENY CO.,LONGVIEW,07/15/2018,1625,Thunderstorm Wind,50.00, ,0,0,0,0,PA,EST-5,EG,129100,C,3,PBZ,0,0,Emergency Manager, , , ,1,NE,1,NE,LONGVIEW,40.36,-80.01,40.36,-80.01,"An emergency manager reported a tree down with live power lines near Linden Grove and southwest of Salida. A trained spotter also reported an uprooted tree near Longview as well as trees down along Robert Drive.","Thunderstorms generated as a shortwave trough sagged into our region. Despite little wind shear, damaging winds could be generated with mixing of dry air. Static air flow continues to create flooding potential as tropical moisture lingered.",267
773810,ALLEGHENY CO.,MT LEBANON,07/15/2018,1642,Thunderstorm Wind,50.00, ,0,0,0,0,PA,EST-5,EG,129100,C,3,PBZ,0,0,Emergency Manager, , , ,1,E,1,E,MT LEBANON,40.38,-80.02,40.38,-80.02,"An emergency manager reported that McNeilly Road and Pearce Road were closed due to trees and power lines being down.","Thunderstorms generated as a shortwave trough sagged into our region. Despite little wind shear, damaging winds could be generated with mixing of dry air. Static air flow continues to create flooding potential as tropical moisture lingered.",268
778191,ALLEGHENY CO.,DORMONT,08/05/2018,1306,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,129906,C,3,PBZ,0,0,911 Call Center, , , ,1,SW,1,SW,DORMONT,40.393,-80.0433,40.393,-80.0433,"County 911 officials reported that a tree fell on a residential porch on Grandin Avenue.","Isolated thunderstorms managed to form in a hot and humid pattern.  Weak steering flow led to some localized flash flooding in Allegheny County, and steep lapse rates/high instability combined with dry air aloft to produce hail and wind damage in a few instances.",269
778192,ALLEGHENY CO.,DORMONT,08/05/2018,1306,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,129906,C,3,PBZ,0,0,911 Call Center, , , ,0,S,0,S,DORMONT,40.398,-80.03,40.398,-80.03,"County 911 officials reported that a number of trees were down near Edgehill Avenue and Windermere Avenue.","Isolated thunderstorms managed to form in a hot and humid pattern.  Weak steering flow led to some localized flash flooding in Allegheny County, and steep lapse rates/high instability combined with dry air aloft to produce hail and wind damage in a few instances.",270
778188,ALLEGHENY CO.,BRENTWOOD,08/05/2018,1320,Flash Flood, , ,0,0,0,0,PA,EST-5, ,129906,C,3,PBZ,0,0,Law Enforcement,Heavy Rain, , ,2,NNW,2,NNW,BRENTWOOD,40.3912,-79.982,40.3912,-79.9814,"County law enforcement reported flooding near the intersection of Becks Run Road and Raven Street.  One vehicle was stuck in the water.","Isolated thunderstorms managed to form in a hot and humid pattern.  Weak steering flow led to some localized flash flooding in Allegheny County, and steep lapse rates/high instability combined with dry air aloft to produce hail and wind damage in a few instances.",271
779344,ALLEGHENY CO.,PLEASANT HILLS,08/10/2018,1415,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,SSE,1,SSE,PLEASANT HILLS,40.3213,-79.9427,40.3206,-79.9425,"County 911 officials reported that the intersection of Route 51 and Lewis Run Road was closed due to flooding.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",272
779347,ALLEGHENY CO.,(AGC)ALLEGHENY CO AR,08/10/2018,1420,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,W,1,WSW,(AGC)ALLEGHENY CO AR,40.35,-79.94,40.3471,-79.9399,"County 911 officials reported that the intersection of Route 885 and Lebanon Church Road was closed due to high water.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",273
779350,ALLEGHENY CO.,BALDWIN,08/10/2018,1430,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,SSE,1,SE,BALDWIN,40.3734,-79.9465,40.374,-79.9398,"The county emergency manager reported that the 4800 block of Streets Run Road was flooded.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",274
779353,ALLEGHENY CO.,BLAINE HILL,08/10/2018,1440,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,NNW,1,NNW,BLAINE HILL,40.2846,-79.839,40.2828,-79.8387,"The county emergency manager reported that the intersection of Scenery Drive and Boston Hollow Road were closed due to flooding.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",275
779361,ALLEGHENY CO.,BRENTWOOD,08/10/2018,1440,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,NNW,1,NW,BRENTWOOD,40.3883,-79.9845,40.3871,-79.985,"The county emergency manager reported that the intersection of Becks Run Road and Brownsville Road were closed due to flooding, with 2 to 3 feet of water on the road.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",276
779367,ALLEGHENY CO.,COCHRANS MILL,08/10/2018,1450,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,N,1,N,COCHRANS MILL,40.2934,-79.9708,40.2924,-79.9706,"The county emergency manager reported that the police found a vehicle stranded with people inside at 1000 Cochran Mill Road.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",277
779368,ALLEGHENY CO.,BRUCETON,08/10/2018,1450,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,SSE,0,S,BRUCETON,40.3178,-79.9793,40.3163,-79.9801,"The county emergency manager reported that the intersection of Cochran Mill Road and Wilson Road was closed due to flooding.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",278
779370,ALLEGHENY CO.,ELIZABETH,08/10/2018,1510,Flash Flood, , ,0,0,0,0,PA,EST-5, ,130142,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,ENE,1,E,ELIZABETH,40.2724,-79.8691,40.2701,-79.8684,"The county emergency manager reported that Happy Hollow Road was closed from Long Acre Drive to Scenery Drive due to flooding.","Showers and thunderstorms formed along a nearly stationary boundary that crept southeastward from the Great Lakes.  Precipitable water values of around 1.6 inches and weak steering flow along the boundary led to a few areas of training thunderstorms.  Rainfall amounts of 1.5 to 3.0 inches on already saturated ground led to several areas of flash flooding in Washington, Allegheny, and Westmoreland Counties.  The worst flooding was near Herminie, where up to 14 homes were impacted and a mobile home was shifted off of its foundation.",279
779970,ALLEGHENY CO.,MAGILL HGTS,08/13/2018,1255,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,130273,C,3,PBZ,0,0,Trained Spotter, , , ,1,W,1,W,MAGILL HGTS,40.62,-79.86,40.62,-79.86,"A trained spotter reported that 1.72 inches of rain fell in one hour, with 0.97 inches of that amount measured in 28 minutes.","A lingering upper level low pressure system drifting across Pennsylvania promoted low convective temperatures, allowing numerous showers and thunderstorms to develop, which concentrated near disturbances around the upper low.  Decent instability and strong low-level lapse rates promoted damaging wind gusts and hail.  Moisture overall was not excessive for August, but thanks to weak flow near the upper low, storm motion was generally 10 knots or less.  This promoted a few instances of flash flooding as well.",280
